,Date,Name,Team,Position,Opp_x,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result_x,pick_over_under,seven_day_accuracy,successful_pick,Matches,Player,Age,Pos,Tm,Home/Away_x,Opp_y,Game Result,GS,MP_x,FG_x,FGA_x,FG%_x,2P_x,2PA_x,2P%_x,3P_x,3PA_x,3P%_x,FT_x,FTA_x,FT%_x,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS_x,GmSc,BPM,Home/Away_y,Result_y,MP_y,FG_y,FGA_y,FG%_y,2P_y,2PA_y,2P%_y,3P_y,3PA_y,3P%_y,FT_y,FTA_y,FT%_y,PTS_y,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
3993,2021-12-28,Robin Lopez,ORL,C,MIL,vs.,12.5,-130,10.4,-2.1,12.5,9,u,0.58,1,Robin Lopez,Robin Lopez,33-271,C,ORL,Home,MIL,L,1.0,24.0,4.0,5.0,0.8,4.0,5.0,0.8,0.0,0.0,,1.0,2.0,0.5,0.765,1.0,1.0,2.0,4.0,0.0,1.0,4.0,2.0,9.0,6.4,-3.7,Home,L 110-127,240.0,38.0,83.0,0.458,26.0,44.0,0.591,12.0,39.0,0.308,22.0,26.0,0.846,110.0,47.0,85.0,0.553,30.0,48.0,0.625,17.0,37.0,0.459,16.0,22.0,0.727,127.0
3994,2022-01-14,Robin Lopez,ORL,C,CHA,@,13.5,-120,7.22,-6.28,13.5,10,u,0.53,1,Robin Lopez,Robin Lopez,33-288,C,ORL,Away,CHO,W,1.0,20.0,4.0,5.0,0.8,4.0,5.0,0.8,0.0,0.0,,2.0,3.0,0.667,0.791,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,10.0,3.1,Away,W 116-109,240.0,45.0,87.0,0.517,30.0,42.0,0.714,15.0,45.0,0.333,11.0,15.0,0.733,116.0,40.0,97.0,0.412,28.0,55.0,0.509,12.0,42.0,0.286,17.0,21.0,0.81,109.0
3995,2022-01-15,Robin Lopez,ORL,C,DAL,@,8.5,-110,5.4,-3.1,8.5,16,u,0.53,0,Robin Lopez,Robin Lopez,33-289,C,ORL,Away,DAL,L,1.0,17.0,8.0,9.0,0.889,8.0,9.0,0.889,0.0,0.0,,0.0,0.0,,0.889,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,16.0,11.5,10.0,Away,L 92-108,240.0,37.0,77.0,0.481,30.0,51.0,0.588,7.0,26.0,0.269,11.0,16.0,0.688,92.0,32.0,78.0,0.41,20.0,44.0,0.455,12.0,34.0,0.353,32.0,38.0,0.842,108.0
3996,2021-10-31,Rodney Hood,MIL,F,UTH,vs.,5.5,-105,7.0,1.5,5.5,0,o,0.49,0,Rodney Hood,Rodney Hood,29-011,G-F,MIL,Home,UTA,L,0.0,11.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.9,-17.5,Home,L 95-107,240.0,39.0,96.0,0.406,27.0,55.0,0.491,12.0,41.0,0.293,5.0,6.0,0.833,95.0,35.0,75.0,0.467,23.0,38.0,0.605,12.0,37.0,0.324,25.0,27.0,0.926,107.0
3997,2021-12-17,Romeo Langford,BOS,G,GSW,vs.,8.5,-130,6.3,-2.2,8.5,2,u,0.57,1,Romeo Langford,Romeo Langford,22-053,G,BOS,Home,GSW,L,1.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.258,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1,-15.0,Home,L 107-111,240.0,36.0,82.0,0.439,21.0,41.0,0.512,15.0,41.0,0.366,20.0,29.0,0.69,107.0,39.0,90.0,0.433,23.0,44.0,0.523,16.0,46.0,0.348,17.0,21.0,0.81,111.0
3998,2021-12-25,Romeo Langford,BOS,G,MIL,@,8.5,-115,7.5,-1.0,8.5,5,u,0.6,1,Romeo Langford,Romeo Langford,22-061,G,BOS,Away,MIL,L,1.0,26.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.625,0.0,2.0,2.0,0.0,2.0,1.0,0.0,4.0,5.0,4.7,-0.7,Away,L 113-117,240.0,38.0,89.0,0.427,21.0,44.0,0.477,17.0,45.0,0.378,20.0,24.0,0.833,113.0,43.0,91.0,0.473,31.0,58.0,0.534,12.0,33.0,0.364,19.0,27.0,0.704,117.0
3999,2021-12-29,Romeo Langford,BOS,G,LAC,vs.,8.5,-110,3.9,-4.6,8.5,4,u,0.58,1,Romeo Langford,Romeo Langford,22-065,G,BOS,Home,LAC,L,1.0,27.0,2.0,6.0,0.333,2.0,3.0,0.667,0.0,3.0,0.0,0.0,0.0,,0.333,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,3.3,-6.5,Home,L 82-91,240.0,35.0,101.0,0.347,31.0,59.0,0.525,4.0,42.0,0.095,8.0,11.0,0.727,82.0,33.0,81.0,0.407,22.0,53.0,0.415,11.0,28.0,0.393,14.0,17.0,0.824,91.0
4000,2021-12-31,Romeo Langford,BOS,G,PHO,vs.,6.5,-115,4.75,-1.75,6.5,16,u,0.57,0,Romeo Langford,Romeo Langford,22-067,G,BOS,Home,PHO,W,0.0,23.0,6.0,10.0,0.6,4.0,5.0,0.8,2.0,5.0,0.4,2.0,3.0,0.667,0.707,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,16.0,14.6,9.2,Home,W 123-108,240.0,45.0,83.0,0.542,35.0,56.0,0.625,10.0,27.0,0.37,23.0,26.0,0.885,123.0,41.0,100.0,0.41,30.0,65.0,0.462,11.0,35.0,0.314,15.0,16.0,0.938,108.0
4001,2021-10-26,Royce O'Neale,UTH,F,DEN,vs.,7.5,-120,6.5,-1.0,7.5,5,u,0.43,1,Royce ONeale,Royce ONeale,28-143,F,UTA,Home,DEN,W,1.0,31.0,2.0,5.0,0.4,1.0,1.0,1.0,1.0,4.0,0.25,0.0,0.0,,0.5,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,5.0,5.9,1.9,Home,W 122-110,240.0,44.0,85.0,0.518,32.0,46.0,0.696,12.0,39.0,0.308,22.0,29.0,0.759,122.0,42.0,83.0,0.506,32.0,55.0,0.582,10.0,28.0,0.357,16.0,24.0,0.667,110.0
4002,2021-11-09,Royce O'Neale,UTH,F,ATL,vs.,7.5,-120,6.9,-0.6,7.5,11,u,0.44,0,Royce ONeale,Royce ONeale,28-157,F,UTA,Home,ATL,W,1.0,33.0,4.0,7.0,0.571,3.0,3.0,1.0,1.0,4.0,0.25,2.0,2.0,1.0,0.698,0.0,5.0,5.0,4.0,0.0,0.0,0.0,3.0,11.0,10.8,3.8,Home,W 110-98,240.0,41.0,81.0,0.506,26.0,43.0,0.605,15.0,38.0,0.395,13.0,16.0,0.813,110.0,37.0,85.0,0.435,19.0,50.0,0.38,18.0,35.0,0.514,6.0,10.0,0.6,98.0
4003,2021-11-11,Royce O'Neale,UTH,F,IND,vs.,7.5,-120,7.6,0.1,7.5,4,o,0.46,0,Royce ONeale,Royce ONeale,28-159,F,UTA,Home,IND,L,1.0,32.0,1.0,6.0,0.167,1.0,2.0,0.5,0.0,4.0,0.0,2.0,3.0,0.667,0.273,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,-1.3,-10.8,Home,L 100-111,240.0,39.0,83.0,0.47,30.0,51.0,0.588,9.0,32.0,0.281,13.0,23.0,0.565,100.0,43.0,96.0,0.448,32.0,65.0,0.492,11.0,31.0,0.355,14.0,19.0,0.737,111.0
4004,2021-11-16,Royce O'Neale,UTH,F,PHI,vs.,7.5,-110,7.0,-0.5,7.5,3,u,0.48,1,Royce ONeale,Royce ONeale,28-164,F,UTA,Home,PHI,W,1.0,27.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,,0.75,0.0,9.0,9.0,1.0,1.0,1.0,2.0,3.0,3.0,3.9,-0.8,Home,W 120-85,240.0,46.0,89.0,0.517,30.0,51.0,0.588,16.0,38.0,0.421,12.0,19.0,0.632,120.0,33.0,90.0,0.367,27.0,61.0,0.443,6.0,29.0,0.207,13.0,17.0,0.765,85.0
4005,2021-11-26,Royce O'Neale,UTH,F,NOR,vs.,8.5,-135,6.26,-2.24,8.5,6,u,0.4,1,Royce ONeale,Royce ONeale,28-174,F,UTA,Home,NOP,L,1.0,32.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.0,0.0,,0.75,1.0,2.0,3.0,0.0,2.0,3.0,1.0,3.0,6.0,7.2,5.9,Home,L 97-98,240.0,36.0,80.0,0.45,23.0,47.0,0.489,13.0,33.0,0.394,12.0,18.0,0.667,97.0,38.0,89.0,0.427,27.0,62.0,0.435,11.0,27.0,0.407,11.0,13.0,0.846,98.0
4007,2021-12-05,Royce O'Neale,UTH,F,CLE,@,8.5,-125,6.96,-1.54,8.0,12,u,0.53,0,Royce ONeale,Royce ONeale,28-183,F,UTA,Away,CLE,W,1.0,37.0,4.0,7.0,0.571,0.0,1.0,0.0,4.0,6.0,0.667,0.0,0.0,,0.857,1.0,5.0,6.0,2.0,0.0,0.0,1.0,3.0,12.0,10.1,2.9,Away,W 109-108,240.0,40.0,90.0,0.444,20.0,42.0,0.476,20.0,48.0,0.417,9.0,10.0,0.9,109.0,42.0,91.0,0.462,28.0,53.0,0.528,14.0,38.0,0.368,10.0,13.0,0.769,108.0
4008,2021-12-09,Royce O'Neale,UTH,F,PHI,@,8.5,-139,7.43,-1.06,8.0,7,u,0.56,1,Royce ONeale,Royce ONeale,28-187,F,UTA,Away,PHI,W,1.0,28.0,3.0,5.0,0.6,2.0,2.0,1.0,1.0,3.0,0.333,0.0,0.0,,0.7,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,7.0,7.2,2.6,Away,W 118-96,240.0,43.0,91.0,0.473,28.0,51.0,0.549,15.0,40.0,0.375,17.0,24.0,0.708,118.0,38.0,88.0,0.432,32.0,55.0,0.582,6.0,33.0,0.182,14.0,15.0,0.933,96.0
4009,2021-12-11,Royce O'Neale,UTH,F,WAS,@,8.5,-155,7.3,-1.2,8.0,3,u,0.51,1,Royce ONeale,Royce ONeale,28-189,F,UTA,Away,WAS,W,1.0,27.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,,0.5,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,3.2,-2.3,Away,W 123-98,240.0,48.0,93.0,0.516,35.0,54.0,0.648,13.0,39.0,0.333,14.0,17.0,0.824,123.0,41.0,89.0,0.461,33.0,64.0,0.516,8.0,25.0,0.32,8.0,14.0,0.571,98.0
4010,2021-12-23,Royce O'Neale,UTH,F,MIN,vs.,8.5,-130,6.41,-2.09,8.5,5,u,0.61,1,Royce ONeale,Royce ONeale,28-201,F,UTA,Home,MIN,W,1.0,30.0,2.0,6.0,0.333,1.0,1.0,1.0,1.0,5.0,0.2,0.0,0.0,,0.417,0.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,5.0,4.9,-2.0,Home,W 128-116,240.0,48.0,90.0,0.533,32.0,51.0,0.627,16.0,39.0,0.41,16.0,22.0,0.727,128.0,45.0,101.0,0.446,28.0,56.0,0.5,17.0,45.0,0.378,9.0,12.0,0.75,116.0
4011,2021-12-25,Royce O'Neale,UTH,F,DAL,vs.,7.5,-105,6.2,-1.3,7.5,3,u,0.6,1,Royce ONeale,Royce ONeale,28-203,F,UTA,Home,DAL,W,1.0,29.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.0,0.0,,0.375,0.0,4.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,1.3,-5.9,Home,W 120-116,240.0,40.0,90.0,0.444,28.0,54.0,0.519,12.0,36.0,0.333,28.0,37.0,0.757,120.0,38.0,89.0,0.427,28.0,59.0,0.475,10.0,30.0,0.333,30.0,35.0,0.857,116.0
4012,2022-01-10,Royce O'Neale,UTH,F,DET,@,8.5,-141,6.71,-1.79,7.5,7,u,0.6,1,Royce ONeale,Royce ONeale,28-219,F,UTA,Away,DET,L,1.0,35.0,3.0,4.0,0.75,2.0,2.0,1.0,1.0,2.0,0.5,0.0,0.0,,0.875,0.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,7.0,8.9,0.8,Away,L 116-126,240.0,44.0,86.0,0.512,33.0,53.0,0.623,11.0,33.0,0.333,17.0,22.0,0.773,116.0,48.0,93.0,0.516,29.0,56.0,0.518,19.0,37.0,0.514,11.0,12.0,0.917,126.0
4013,2021-11-29,Rudy Gay,UTH,F,POR,vs.,11.5,100,8.9,-2.6,11.5,14,u,0.49,0,Rudy Gay,Rudy Gay,35-104,F,UTA,Home,POR,W,0.0,22.0,4.0,12.0,0.333,1.0,2.0,0.5,3.0,10.0,0.3,3.0,4.0,0.75,0.509,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,14.0,8.2,-5.4,Home,W 129-107,240.0,47.0,89.0,0.528,28.0,43.0,0.651,19.0,46.0,0.413,16.0,23.0,0.696,129.0,42.0,91.0,0.462,31.0,60.0,0.517,11.0,31.0,0.355,12.0,17.0,0.706,107.0
4014,2021-12-05,Rudy Gay,UTH,F,CLE,@,10.5,105,9.8,-0.7,10.5,15,u,0.53,0,Rudy Gay,Rudy Gay,35-110,F,UTA,Away,CLE,W,0.0,20.0,5.0,10.0,0.5,2.0,3.0,0.667,3.0,7.0,0.429,2.0,2.0,1.0,0.689,5.0,3.0,8.0,1.0,1.0,0.0,1.0,2.0,15.0,14.3,12.2,Away,W 109-108,240.0,40.0,90.0,0.444,20.0,42.0,0.476,20.0,48.0,0.417,9.0,10.0,0.9,109.0,42.0,91.0,0.462,28.0,53.0,0.528,14.0,38.0,0.368,10.0,13.0,0.769,108.0
4015,2021-12-09,Rudy Gay,UTH,F,PHI,@,9.5,-105,9.13,-0.37,9.5,10,u,0.56,0,Rudy Gay,Rudy Gay,35-114,F,UTA,Away,PHI,W,0.0,18.0,4.0,5.0,0.8,3.0,3.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.919,0.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,10.0,8.1,5.0,Away,W 118-96,240.0,43.0,91.0,0.473,28.0,51.0,0.549,15.0,40.0,0.375,17.0,24.0,0.708,118.0,38.0,88.0,0.432,32.0,55.0,0.582,6.0,33.0,0.182,14.0,15.0,0.933,96.0
4016,2021-12-18,Rudy Gay,UTH,F,WAS,vs.,10.5,-115,9.16,-1.34,10.5,8,u,0.59,1,Rudy Gay,Rudy Gay,35-123,F,UTA,Home,WAS,L,0.0,20.0,2.0,6.0,0.333,1.0,1.0,1.0,1.0,5.0,0.2,3.0,4.0,0.75,0.515,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,8.0,4.7,-2.5,Home,L 103-109,240.0,35.0,81.0,0.432,21.0,37.0,0.568,14.0,44.0,0.318,19.0,30.0,0.633,103.0,42.0,94.0,0.447,33.0,63.0,0.524,9.0,31.0,0.29,16.0,20.0,0.8,109.0
4017,2021-12-25,Rudy Gay,UTH,F,DAL,vs.,9.5,-133,8.5,-1.0,9.0,4,u,0.6,1,Rudy Gay,Rudy Gay,35-130,F,UTA,Home,DAL,W,0.0,19.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,2.0,0.0,2.0,3.0,0.667,0.376,0.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,1.6,-7.6,Home,W 120-116,240.0,40.0,90.0,0.444,28.0,54.0,0.519,12.0,36.0,0.333,28.0,37.0,0.757,120.0,38.0,89.0,0.427,28.0,59.0,0.475,10.0,30.0,0.333,30.0,35.0,0.857,116.0
4018,2021-12-29,Rudy Gay,UTH,F,POR,@,10.5,-125,8.5,-2.0,10.5,21,u,0.58,0,Rudy Gay,Rudy Gay,35-134,F,UTA,Away,POR,W,0.0,24.0,8.0,13.0,0.615,5.0,6.0,0.833,3.0,7.0,0.429,2.0,2.0,1.0,0.756,2.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,21.0,18.0,13.2,Away,W 120-105,240.0,46.0,87.0,0.529,38.0,58.0,0.655,8.0,29.0,0.276,20.0,32.0,0.625,120.0,37.0,88.0,0.42,23.0,48.0,0.479,14.0,40.0,0.35,17.0,24.0,0.708,105.0
4019,2021-12-31,Rudy Gay,UTH,F,MIN,vs.,12.5,-120,9.7,-2.8,12.5,12,u,0.57,1,Rudy Gay,Rudy Gay,35-136,F,UTA,Home,MIN,W,0.0,26.0,4.0,8.0,0.5,3.0,5.0,0.6,1.0,3.0,0.333,3.0,3.0,1.0,0.644,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,12.0,11.7,7.6,Home,W 120-108,240.0,37.0,78.0,0.474,26.0,49.0,0.531,11.0,29.0,0.379,35.0,41.0,0.854,120.0,40.0,93.0,0.43,26.0,52.0,0.5,14.0,41.0,0.341,14.0,22.0,0.636,108.0
4020,2022-01-01,Rudy Gay,UTH,F,GSW,vs.,11.5,-110,8.6,-2.9,11.5,7,u,0.57,1,Rudy Gay,Rudy Gay,35-137,F,UTA,Home,GSW,L,0.0,20.0,2.0,8.0,0.25,2.0,6.0,0.333,0.0,2.0,0.0,3.0,3.0,1.0,0.376,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,7.0,3.7,-5.1,Home,L 116-123,240.0,40.0,92.0,0.435,26.0,48.0,0.542,14.0,44.0,0.318,22.0,28.0,0.786,116.0,46.0,86.0,0.535,29.0,54.0,0.537,17.0,32.0,0.531,14.0,21.0,0.667,123.0
4021,2022-01-08,Rudy Gay,UTH,F,IND,@,9.5,-110,11.1,1.6,9.5,7,o,0.62,0,Rudy Gay,Rudy Gay,35-144,F,UTA,Away,IND,L,0.0,17.0,2.0,7.0,0.286,1.0,4.0,0.25,1.0,3.0,0.333,2.0,2.0,1.0,0.444,0.0,5.0,5.0,0.0,1.0,1.0,1.0,3.0,7.0,3.9,-7.1,Away,L 113-125,240.0,40.0,84.0,0.476,25.0,49.0,0.51,15.0,35.0,0.429,18.0,19.0,0.947,113.0,44.0,80.0,0.55,30.0,51.0,0.588,14.0,29.0,0.483,23.0,32.0,0.719,125.0
4022,2022-01-16,Rudy Gay,UTH,F,DEN,@,7.5,-105,7.2,-0.3,7.5,7,u,0.57,1,Rudy Gay,Rudy Gay,35-152,F,UTA,Away,DEN,W,0.0,21.0,2.0,7.0,0.286,1.0,4.0,0.25,1.0,3.0,0.333,2.0,2.0,1.0,0.444,0.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,7.0,3.3,-7.1,Away,W 125-102,240.0,44.0,84.0,0.524,29.0,45.0,0.644,15.0,39.0,0.385,22.0,29.0,0.759,125.0,42.0,95.0,0.442,31.0,52.0,0.596,11.0,43.0,0.256,7.0,8.0,0.875,102.0
4023,2021-10-22,Rudy Gobert,UTH,C,SAC,@,12.5,-113,15.23,2.73,12.5,17,o,0.47,1,Rudy Gobert,Rudy Gobert,29-118,C,UTA,Away,SAC,W,1.0,32.0,4.0,7.0,0.571,4.0,7.0,0.571,0.0,0.0,,9.0,10.0,0.9,0.746,6.0,14.0,20.0,2.0,2.0,0.0,4.0,4.0,17.0,19.5,5.1,Away,W 110-101,240.0,37.0,90.0,0.411,21.0,48.0,0.438,16.0,42.0,0.381,20.0,23.0,0.87,110.0,39.0,99.0,0.394,31.0,63.0,0.492,8.0,36.0,0.222,15.0,21.0,0.714,101.0
4024,2021-10-26,Rudy Gobert,UTH,C,DEN,vs.,12.5,-113,13.7,1.2,13.0,23,o,0.43,1,Rudy Gobert,Rudy Gobert,29-122,C,UTA,Home,DEN,W,1.0,33.0,7.0,8.0,0.875,7.0,8.0,0.875,0.0,0.0,,9.0,16.0,0.563,0.765,3.0,13.0,16.0,0.0,0.0,1.0,4.0,4.0,23.0,18.5,1.6,Home,W 122-110,240.0,44.0,85.0,0.518,32.0,46.0,0.696,12.0,39.0,0.308,22.0,29.0,0.759,122.0,42.0,83.0,0.506,32.0,55.0,0.582,10.0,28.0,0.357,16.0,24.0,0.667,110.0
4025,2021-10-28,Rudy Gobert,UTH,C,HOU,@,13.5,-134,15.74,2.25,13.5,16,o,0.42,1,Rudy Gobert,Rudy Gobert,29-124,C,UTA,Away,HOU,W,1.0,28.0,5.0,7.0,0.714,5.0,7.0,0.714,0.0,0.0,,6.0,8.0,0.75,0.76,1.0,13.0,14.0,1.0,0.0,1.0,2.0,2.0,16.0,15.5,5.0,Away,W 122-91,240.0,41.0,85.0,0.482,25.0,39.0,0.641,16.0,46.0,0.348,24.0,30.0,0.8,122.0,31.0,95.0,0.326,22.0,51.0,0.431,9.0,44.0,0.205,20.0,23.0,0.87,91.0
4026,2021-10-31,Rudy Gobert,UTH,C,MIL,@,13.5,-128,14.46,0.96,14.0,9,o,0.49,0,Rudy Gobert,Rudy Gobert,29-127,C,UTA,Away,MIL,W,1.0,31.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,5.0,6.0,0.833,0.798,3.0,10.0,13.0,2.0,1.0,4.0,2.0,1.0,9.0,15.2,8.6,Away,W 107-95,240.0,35.0,75.0,0.467,23.0,38.0,0.605,12.0,37.0,0.324,25.0,27.0,0.926,107.0,39.0,96.0,0.406,27.0,55.0,0.491,12.0,41.0,0.293,5.0,6.0,0.833,95.0
4027,2021-11-02,Rudy Gobert,UTH,C,SAC,vs.,13.5,-130,15.7,2.2,13.5,12,o,0.55,0,Rudy Gobert,Rudy Gobert,29-129,C,UTA,Home,SAC,W,1.0,33.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,,6.0,9.0,0.667,0.754,1.0,19.0,20.0,1.0,1.0,4.0,3.0,4.0,12.0,15.5,5.3,Home,W 119-113,240.0,43.0,98.0,0.439,29.0,50.0,0.58,14.0,48.0,0.292,19.0,27.0,0.704,119.0,42.0,93.0,0.452,30.0,62.0,0.484,12.0,31.0,0.387,17.0,24.0,0.708,113.0
4028,2021-11-04,Rudy Gobert,UTH,C,ATL,@,13.5,-125,15.39,1.89,14.0,13,o,0.53,0,Rudy Gobert,Rudy Gobert,29-131,C,UTA,Away,ATL,W,1.0,33.0,5.0,6.0,0.833,5.0,6.0,0.833,0.0,0.0,,3.0,7.0,0.429,0.716,1.0,14.0,15.0,3.0,2.0,0.0,2.0,2.0,13.0,15.4,5.7,Away,W 116-98,240.0,41.0,81.0,0.506,24.0,40.0,0.6,17.0,41.0,0.415,17.0,23.0,0.739,116.0,35.0,82.0,0.427,28.0,54.0,0.519,7.0,28.0,0.25,21.0,26.0,0.808,98.0
4029,2021-11-06,Rudy Gobert,UTH,C,MIA,@,12.5,102,14.95,2.44,12.5,8,o,0.48,0,Rudy Gobert,Rudy Gobert,29-133,C,UTA,Away,MIA,L,1.0,29.0,4.0,5.0,0.8,4.0,5.0,0.8,0.0,0.0,,0.0,2.0,0.0,0.68,2.0,6.0,8.0,0.0,0.0,1.0,1.0,1.0,8.0,7.8,-5.6,Away,L 115-118,240.0,43.0,83.0,0.518,28.0,38.0,0.737,15.0,45.0,0.333,14.0,19.0,0.737,115.0,47.0,78.0,0.603,36.0,57.0,0.632,11.0,21.0,0.524,13.0,17.0,0.765,118.0
4030,2021-11-07,Rudy Gobert,UTH,C,ORL,@,12.5,-113,16.6,4.1,12.5,21,o,0.46,1,Rudy Gobert,Rudy Gobert,29-134,C,UTA,Away,ORL,L,1.0,34.0,7.0,9.0,0.778,7.0,9.0,0.778,0.0,0.0,,7.0,8.0,0.875,0.839,5.0,10.0,15.0,1.0,3.0,4.0,4.0,3.0,21.0,24.9,11.1,Away,L 100-107,240.0,34.0,89.0,0.382,26.0,47.0,0.553,8.0,42.0,0.19,24.0,29.0,0.828,100.0,43.0,87.0,0.494,31.0,55.0,0.564,12.0,32.0,0.375,9.0,11.0,0.818,107.0
4031,2021-11-09,Rudy Gobert,UTH,C,ATL,vs.,12.5,-133,15.53,3.03,13.0,9,o,0.44,0,Rudy Gobert,Rudy Gobert,29-136,C,UTA,Home,ATL,W,1.0,24.0,4.0,8.0,0.5,4.0,8.0,0.5,0.0,0.0,,1.0,4.0,0.25,0.461,3.0,11.0,14.0,0.0,2.0,2.0,2.0,5.0,9.0,8.6,-3.3,Home,W 110-98,240.0,41.0,81.0,0.506,26.0,43.0,0.605,15.0,38.0,0.395,13.0,16.0,0.813,110.0,37.0,85.0,0.435,19.0,50.0,0.38,18.0,35.0,0.514,6.0,10.0,0.6,98.0
4032,2021-11-11,Rudy Gobert,UTH,C,IND,vs.,12.5,-120,12.73,0.23,12.5,19,o,0.46,1,Rudy Gobert,Rudy Gobert,29-138,C,UTA,Home,IND,L,1.0,31.0,7.0,10.0,0.7,7.0,10.0,0.7,0.0,0.0,,5.0,7.0,0.714,0.726,1.0,10.0,11.0,0.0,0.0,1.0,2.0,2.0,19.0,15.6,3.2,Home,L 100-111,240.0,39.0,83.0,0.47,30.0,51.0,0.588,9.0,32.0,0.281,13.0,23.0,0.565,100.0,43.0,96.0,0.448,32.0,65.0,0.492,11.0,31.0,0.355,14.0,19.0,0.737,111.0
4033,2021-11-13,Rudy Gobert,UTH,C,MIA,vs.,12.5,-110,13.7,1.2,12.5,14,o,0.49,1,Rudy Gobert,Rudy Gobert,29-140,C,UTA,Home,MIA,L,1.0,35.0,5.0,7.0,0.714,5.0,7.0,0.714,0.0,0.0,,4.0,5.0,0.8,0.761,4.0,9.0,13.0,0.0,3.0,0.0,1.0,1.0,14.0,17.8,4.5,Home,L 105-111,240.0,35.0,85.0,0.412,18.0,32.0,0.563,17.0,53.0,0.321,18.0,25.0,0.72,105.0,42.0,85.0,0.494,29.0,52.0,0.558,13.0,33.0,0.394,14.0,16.0,0.875,111.0
4034,2021-11-16,Rudy Gobert,UTH,C,PHI,vs.,13.5,-105,12.16,-1.34,13.5,15,u,0.48,0,Rudy Gobert,Rudy Gobert,29-143,C,UTA,Home,PHI,W,1.0,28.0,6.0,10.0,0.6,6.0,10.0,0.6,0.0,0.0,,3.0,7.0,0.429,0.573,0.0,17.0,17.0,1.0,0.0,4.0,0.0,3.0,15.0,16.2,6.1,Home,W 120-85,240.0,46.0,89.0,0.517,30.0,51.0,0.588,16.0,38.0,0.421,12.0,19.0,0.632,120.0,33.0,90.0,0.367,27.0,61.0,0.443,6.0,29.0,0.207,13.0,17.0,0.765,85.0
4035,2021-11-27,Rudy Gobert,UTH,C,NOR,vs.,14.5,-107,12.66,-1.84,14.5,6,u,0.42,1,Rudy Gobert,Rudy Gobert,29-154,C,UTA,Home,NOP,W,1.0,27.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.521,1.0,7.0,8.0,1.0,1.0,2.0,4.0,1.0,6.0,4.7,-5.5,Home,W 127-105,240.0,45.0,80.0,0.563,25.0,45.0,0.556,20.0,35.0,0.571,17.0,22.0,0.773,127.0,40.0,93.0,0.43,32.0,58.0,0.552,8.0,35.0,0.229,17.0,21.0,0.81,105.0
4036,2021-11-29,Rudy Gobert,UTH,C,POR,vs.,13.5,-115,15.4,1.9,13.5,21,o,0.49,1,Rudy Gobert,Rudy Gobert,29-156,C,UTA,Home,POR,W,1.0,32.0,9.0,11.0,0.818,9.0,11.0,0.818,0.0,0.0,,3.0,4.0,0.75,0.823,3.0,13.0,16.0,3.0,1.0,1.0,0.0,3.0,21.0,25.1,12.3,Home,W 129-107,240.0,47.0,89.0,0.528,28.0,43.0,0.651,19.0,46.0,0.413,16.0,23.0,0.696,129.0,42.0,91.0,0.462,31.0,60.0,0.517,11.0,31.0,0.355,12.0,17.0,0.706,107.0
