,Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick
270,2021-11-09,Andre Drummond,PHI,C,MIL,vs.,14.5,-107,16.5,2.0,14.5,17.0,o,0.44,1
271,2021-11-11,Andre Drummond,PHI,C,TOR,vs.,15.5,-111,15.1,-0.4,15.5,4.0,u,0.46,1
272,2021-11-13,Andre Drummond,PHI,C,IND,@,13.5,-103,16.4,2.9,13.5,11.0,o,0.49,0
273,2021-11-16,Andre Drummond,PHI,C,UTH,@,11.5,-115,15.6,4.1,11.5,6.0,o,0.48,0
274,2021-11-18,Andre Drummond,PHI,C,DEN,@,11.5,-109,14.8,3.3,11.5,4.0,o,0.55,0
275,2021-11-20,Andre Drummond,PHI,C,POR,@,10.5,-113,15.9,5.4,10.5,6.0,o,0.56,0
276,2021-11-22,Andre Drummond,PHI,C,SAC,@,11.5,-125,17.2,5.7,11.5,9.0,o,0.53,0
277,2021-11-24,Andre Drummond,PHI,C,GSW,@,10.5,-128,13.6,3.1,10.5,1.0,o,0.46,0
278,2021-12-03,Andre Drummond,PHI,C,ATL,@,5.5,-105,8.62,3.12,5.5,4.0,o,0.55,0
279,2021-12-06,Andre Drummond,PHI,C,CHA,@,5.5,-128,9.4,3.9,5.5,6.0,o,0.51,1
280,2021-12-08,Andre Drummond,PHI,C,CHA,@,4.5,-130,5.9,1.4,4.5,8.0,o,0.55,1
281,2021-12-09,Andre Drummond,PHI,C,UTH,vs.,4.5,-125,8.22,3.72,4.5,0.0,o,0.56,0
282,2021-12-13,Andre Drummond,PHI,C,MEM,@,4.5,-110,8.55,4.05,4.5,6.0,o,0.49,1
283,2021-12-15,Andre Drummond,PHI,C,MIA,vs.,5.5,-105,7.9,2.4,5.5,0.0,o,0.57,0
284,2021-12-16,Andre Drummond,PHI,C,BKN,@,4.5,-125,6.3,1.8,4.5,4.0,o,0.56,0
285,2022-01-05,Andre Drummond,PHI,C,ORL,@,6.5,105,6.6,0.1,6.5,12.0,o,0.56,1
286,2022-01-07,Andre Drummond,PHI,C,SAS,vs.,7.5,-110,8.33,0.83,7.5,5.0,o,0.61,0
287,2022-01-14,Andre Drummond,PHI,C,BOS,vs.,5.5,-130,5.7,0.2,5.5,9.0,o,0.53,1
288,2022-01-17,Andre Drummond,PHI,C,WAS,@,5.5,-125,7.9,2.4,5.5,2.0,o,0.58,0
289,2022-01-19,Andre Drummond,PHI,C,ORL,vs.,5.5,-115,7.7,2.2,5.5,9.0,o,0.62,1
290,2022-01-23,Andre Drummond,PHI,C,SAS,@,6.5,-110,7.8,1.3,6.5,6.0,o,0.55,0
291,2022-01-25,Andre Drummond,PHI,C,NOR,vs.,6.5,-120,8.6,2.1,6.5,4.0,o,0.48,0
292,2021-10-21,Andre Iguodala,GSW,G,LAC,vs.,5.5,-105,11.93,6.43,5.5,4.0,o,0.47,0
293,2021-10-26,Andre Iguodala,GSW,G,OKC,@,4.5,-111,8.69,4.19,4.5,3.0,o,0.43,0
294,2021-10-28,Andre Iguodala,GSW,G,MEM,vs.,5.5,105,6.73,1.23,5.5,2.0,o,0.42,0
295,2021-11-03,Andre Iguodala,GSW,G,CHA,vs.,5.5,-140,3.4,-2.1,5.5,3.0,u,0.55,1
296,2021-11-05,Andre Iguodala,GSW,G,NOR,vs.,4.5,-145,4.32,-0.18,4.5,2.0,u,0.49,1
297,2021-11-08,Andre Iguodala,GSW,G,ATL,vs.,4.5,-135,3.89,-0.61,4.5,6.0,u,0.44,0
298,2021-11-10,Andre Iguodala,GSW,G,MIN,vs.,4.5,-105,3.8,-0.7,4.5,0.0,u,0.45,1
299,2021-11-16,Andre Iguodala,GSW,G,BKN,@,4.5,100,2.8,-1.7,4.5,5.0,u,0.48,0
300,2021-12-20,Andre Iguodala,GSW,G,SAC,vs.,6.5,-115,4.37,-2.13,6.5,10.0,u,0.66,0
301,2022-01-01,Andre Iguodala,GSW,G,UTH,@,4.5,115,4.0,-0.5,4.5,12.0,u,0.57,0
302,2022-01-06,Andre Iguodala,GSW,G,NOR,@,6.5,-125,6.3,-0.2,6.5,5.0,u,0.58,1
303,2022-01-09,Andre Iguodala,GSW,G,CLE,vs.,4.5,-125,3.1,-1.4,4.5,4.0,u,0.61,1
304,2022-01-11,Andre Iguodala,GSW,G,MEM,@,5.5,100,4.9,-0.6,5.5,0.0,u,0.57,1
305,2022-01-13,Andre Iguodala,GSW,G,MIL,@,5.5,-133,4.81,-0.69,5.5,2.0,u,0.54,1
306,2022-01-14,Andre Iguodala,GSW,G,CHI,@,5.5,-130,4.3,-1.2,5.5,5.0,u,0.53,1
307,2022-01-16,Andre Iguodala,GSW,G,MIN,@,5.5,-125,5.6,0.1,5.5,0.0,o,0.57,0
308,2022-01-20,Andre Iguodala,GSW,G,IND,vs.,3.5,110,3.2,-0.3,3.5,4.0,u,0.6,0
309,2021-10-19,Andrew Wiggins,GSW,F,LAL,@,15.5,-128,17.77,2.27,15.5,12.0,o,0.5,0
310,2021-10-21,Andrew Wiggins,GSW,F,LAC,vs.,14.5,-130,16.56,2.06,14.5,17.0,o,0.47,1
311,2021-10-24,Andrew Wiggins,GSW,F,SAC,@,17.5,-113,18.86,1.36,17.5,17.0,o,0.43,0
312,2021-10-26,Andrew Wiggins,GSW,F,OKC,@,17.5,-125,16.8,-0.7,17.5,21.0,u,0.43,0
313,2021-10-28,Andrew Wiggins,GSW,F,MEM,vs.,18.5,-125,17.67,-0.83,18.5,16.0,u,0.42,1
314,2021-10-30,Andrew Wiggins,GSW,F,OKC,vs.,19.5,-113,15.55,-3.95,19.5,14.0,u,0.45,1
315,2021-11-03,Andrew Wiggins,GSW,F,CHA,vs.,18.5,-125,16.5,-2.0,18.5,14.0,u,0.55,1
316,2021-11-05,Andrew Wiggins,GSW,F,NOR,vs.,17.5,100,18.12,0.62,17.5,16.0,o,0.49,0
317,2021-11-07,Andrew Wiggins,GSW,F,HOU,vs.,17.5,-113,15.47,-2.03,17.5,16.0,u,0.46,1
318,2021-11-08,Andrew Wiggins,GSW,F,ATL,vs.,16.5,-113,17.61,1.11,16.5,13.0,o,0.44,0
319,2021-11-10,Andrew Wiggins,GSW,F,MIN,vs.,17.5,-125,15.5,-2.0,17.5,35.0,u,0.45,0
320,2021-11-12,Andrew Wiggins,GSW,F,CHI,vs.,18.5,-115,16.34,-2.17,18.5,15.0,u,0.46,1
321,2021-11-14,Andrew Wiggins,GSW,F,CHA,@,17.5,-110,19.17,1.67,17.5,28.0,o,0.47,1
322,2021-11-16,Andrew Wiggins,GSW,F,BKN,@,17.5,-112,17.86,0.36,17.5,19.0,o,0.48,1
323,2021-11-18,Andrew Wiggins,GSW,F,CLE,@,17.5,-114,16.44,-1.06,17.5,12.0,u,0.55,1
324,2021-11-19,Andrew Wiggins,GSW,F,DET,@,20.5,-110,19.5,-1.0,20.5,27.0,u,0.56,0
325,2021-11-21,Andrew Wiggins,GSW,F,TOR,vs.,18.5,-118,17.21,-1.29,18.5,32.0,u,0.55,0
326,2021-11-24,Andrew Wiggins,GSW,F,PHI,vs.,18.5,-113,17.49,-1.01,18.5,19.0,u,0.46,0
327,2021-11-26,Andrew Wiggins,GSW,F,POR,vs.,20.5,-120,18.45,-2.05,20.5,25.0,u,0.4,0
328,2021-11-28,Andrew Wiggins,GSW,F,LAC,@,18.5,-125,18.79,0.29,18.5,12.0,o,0.48,0
329,2021-12-04,Andrew Wiggins,GSW,F,SAS,vs.,20.5,-118,18.07,-2.43,20.5,11.0,u,0.55,1
330,2021-12-06,Andrew Wiggins,GSW,F,ORL,vs.,18.5,-113,18.9,0.4,18.5,28.0,o,0.51,1
331,2021-12-11,Andrew Wiggins,GSW,F,PHI,@,17.5,-110,17.1,-0.4,17.5,20.0,u,0.51,0
332,2021-12-13,Andrew Wiggins,GSW,F,IND,@,18.5,-109,19.17,0.67,18.5,15.0,o,0.49,0
333,2021-12-14,Andrew Wiggins,GSW,F,NYK,@,16.5,-127,18.8,2.3,16.5,18.0,o,0.53,1
334,2021-12-17,Andrew Wiggins,GSW,F,BOS,@,19.5,-113,19.65,0.15,19.5,27.0,o,0.57,1
335,2022-01-05,Andrew Wiggins,GSW,F,DAL,@,17.5,-113,16.7,-0.8,17.5,17.0,u,0.56,1
336,2022-01-06,Andrew Wiggins,GSW,F,NOR,@,22.5,-122,19.72,-2.78,22.5,21.0,u,0.58,1
337,2022-01-09,Andrew Wiggins,GSW,F,CLE,vs.,18.5,-130,16.9,-1.6,18.5,10.0,u,0.61,1
338,2022-01-11,Andrew Wiggins,GSW,F,MEM,@,16.5,-125,18.0,1.5,16.5,13.0,o,0.57,0
339,2022-01-13,Andrew Wiggins,GSW,F,MIL,@,15.5,-121,17.2,1.7,15.5,16.0,o,0.54,1
340,2022-01-14,Andrew Wiggins,GSW,F,CHI,@,17.5,-125,18.56,1.06,17.5,21.0,o,0.53,1
341,2022-01-16,Andrew Wiggins,GSW,F,MIN,@,20.5,102,19.89,-0.61,20.5,12.0,u,0.57,1
342,2022-01-18,Andrew Wiggins,GSW,F,DET,vs.,16.5,100,16.6,0.1,16.5,19.0,o,0.63,1
343,2022-01-20,Andrew Wiggins,GSW,F,IND,vs.,15.5,-120,17.6,2.1,15.5,11.0,o,0.6,0
344,2022-01-21,Andrew Wiggins,GSW,F,HOU,vs.,17.5,-113,19.3,1.8,17.5,17.0,o,0.59,0
345,2022-01-23,Andrew Wiggins,GSW,F,UTH,vs.,15.5,-135,18.8,3.3,15.5,14.0,o,0.55,0
346,2022-01-25,Andrew Wiggins,GSW,F,DAL,vs.,15.5,-115,18.4,2.9,15.5,14.0,o,0.48,0
347,2021-10-20,Anfernee Simons,POR,G,SAC,vs.,8.5,-128,11.37,2.87,8.5,11.0,o,0.33,1
348,2021-10-25,Anfernee Simons,POR,G,LAC,@,9.5,-125,10.19,0.69,9.5,12.0,o,0.45,1
349,2021-10-27,Anfernee Simons,POR,G,MEM,vs.,10.5,-110,13.3,2.8,10.5,17.0,o,0.45,1
350,2021-10-29,Anfernee Simons,POR,G,LAC,vs.,10.5,100,10.54,0.04,10.5,5.0,o,0.45,0
351,2021-10-31,Anfernee Simons,POR,G,CHA,@,9.5,-105,8.7,-0.8,9.5,19.0,u,0.49,0
352,2021-11-01,Anfernee Simons,POR,G,PHI,@,9.5,-120,10.32,0.82,9.5,17.0,o,0.52,1
353,2021-11-03,Anfernee Simons,POR,G,CLE,@,10.5,-125,11.49,0.99,10.5,15.0,o,0.55,1
354,2021-11-05,Anfernee Simons,POR,G,IND,vs.,11.5,-113,12.28,0.78,11.5,16.0,o,0.49,1
355,2021-11-06,Anfernee Simons,POR,G,LAL,vs.,11.5,-105,10.47,-1.03,11.5,10.0,u,0.48,1
356,2021-11-09,Anfernee Simons,POR,G,LAC,@,11.5,-115,11.11,-0.39,11.5,5.0,u,0.44,1
357,2021-11-10,Anfernee Simons,POR,G,PHO,@,10.5,-128,11.32,0.82,10.5,2.0,o,0.45,0
358,2021-11-14,Anfernee Simons,POR,G,DEN,@,16.5,-115,12.1,-4.4,16.5,16.0,u,0.47,1
359,2021-11-20,Anfernee Simons,POR,G,PHI,vs.,8.5,-110,10.49,1.99,8.5,9.0,o,0.56,1
360,2021-11-23,Anfernee Simons,POR,G,DEN,vs.,8.5,-110,10.17,1.67,8.5,14.0,o,0.49,1
361,2021-11-26,Anfernee Simons,POR,G,GSW,@,9.5,-105,10.42,0.92,9.5,19.0,o,0.4,1
362,2021-11-29,Anfernee Simons,POR,G,UTH,@,13.5,-120,10.2,-3.3,13.5,24.0,u,0.49,0
363,2021-11-30,Anfernee Simons,POR,G,DET,vs.,19.5,-113,16.2,-3.3,19.5,12.0,u,0.51,1
364,2021-12-02,Anfernee Simons,POR,G,SAS,vs.,18.5,-120,16.6,-1.9,18.5,0.0,u,0.54,1
365,2021-12-12,Anfernee Simons,POR,G,MIN,vs.,12.5,-110,12.22,-0.28,12.5,26.0,u,0.48,0
366,2021-12-14,Anfernee Simons,POR,G,PHO,vs.,14.5,-130,12.12,-2.38,14.5,8.0,u,0.53,1
367,2021-12-15,Anfernee Simons,POR,G,MEM,vs.,14.5,-115,15.8,1.3,14.5,22.0,o,0.57,1
368,2021-12-17,Anfernee Simons,POR,G,CHA,vs.,14.5,110,13.83,-0.67,14.5,8.0,u,0.57,1
369,2021-12-19,Anfernee Simons,POR,G,MEM,@,13.5,-128,12.2,-1.3,13.5,9.0,u,0.63,1
370,2021-12-27,Anfernee Simons,POR,G,DAL,vs.,15.5,-118,14.5,-1.0,15.5,11.0,u,0.57,1
371,2021-12-29,Anfernee Simons,POR,G,UTH,vs.,13.5,-110,12.2,-1.3,13.5,7.0,u,0.58,1
372,2022-01-05,Anfernee Simons,POR,G,MIA,vs.,19.5,-115,16.4,-3.1,19.5,28.0,u,0.56,0
373,2022-01-07,Anfernee Simons,POR,G,CLE,vs.,20.5,-118,17.1,-3.4,20.5,14.0,u,0.61,1
374,2022-01-09,Anfernee Simons,POR,G,SAC,vs.,22.5,-125,16.6,-5.9,22.5,31.0,u,0.61,0
375,2022-01-10,Anfernee Simons,POR,G,BKN,vs.,22.5,-103,18.0,-4.5,22.5,23.0,u,0.6,0
376,2022-01-15,Anfernee Simons,POR,G,WAS,@,21.5,100,18.1,-3.4,21.5,31.0,u,0.53,0
377,2022-01-17,Anfernee Simons,POR,G,ORL,@,20.5,-111,16.58,-3.92,20.5,13.0,u,0.58,1
378,2022-01-19,Anfernee Simons,POR,G,MIA,@,18.5,-110,15.4,-3.1,18.5,27.0,u,0.62,0
379,2022-01-21,Anfernee Simons,POR,G,BOS,@,19.5,-113,16.7,-2.8,19.5,21.0,u,0.59,0
380,2022-01-23,Anfernee Simons,POR,G,TOR,@,18.5,-105,17.9,-0.6,18.5,19.0,u,0.55,0
381,2022-01-25,Anfernee Simons,POR,G,MIN,vs.,17.5,-125,19.7,2.2,17.5,17.0,o,0.48,0
382,2022-01-26,Anfernee Simons,POR,G,DAL,vs.,18.5,-115,17.9,-0.6,18.5,,u,0.43,0
383,2021-10-19,Anthony Davis,LAL,F,GSW,vs.,23.5,-118,25.7,2.2,23.5,33.0,o,0.5,1
384,2021-10-22,Anthony Davis,LAL,F,PHO,vs.,24.5,-120,25.76,1.26,24.5,22.0,o,0.47,0
385,2021-10-24,Anthony Davis,LAL,F,MEM,vs.,24.5,-120,25.83,1.33,24.5,22.0,o,0.43,0
386,2021-10-26,Anthony Davis,LAL,F,SAS,@,26.5,-113,25.8,-0.7,26.5,35.0,u,0.43,0
387,2021-10-27,Anthony Davis,LAL,F,OKC,@,24.5,-115,26.6,2.1,24.5,30.0,o,0.45,1
388,2021-10-29,Anthony Davis,LAL,F,CLE,vs.,24.5,-113,25.44,0.94,24.5,15.0,o,0.45,0
389,2021-10-31,Anthony Davis,LAL,F,HOU,vs.,23.5,-125,23.8,0.3,23.5,16.0,o,0.49,0
390,2021-11-02,Anthony Davis,LAL,F,HOU,vs.,24.5,-120,22.05,-2.44,24.5,27.0,u,0.55,0
391,2021-11-04,Anthony Davis,LAL,F,OKC,vs.,26.5,-121,25.3,-1.2,26.5,29.0,u,0.53,0
392,2021-11-08,Anthony Davis,LAL,F,CHA,vs.,25.5,-120,26.88,1.38,25.5,32.0,o,0.44,1
393,2021-11-10,Anthony Davis,LAL,F,MIA,vs.,25.5,-113,22.12,-3.38,25.5,24.0,u,0.45,1
394,2021-11-12,Anthony Davis,LAL,F,MIN,vs.,25.5,-113,26.2,0.7,25.5,22.0,o,0.46,0
395,2021-11-14,Anthony Davis,LAL,F,SAS,vs.,26.5,-115,24.7,-1.8,26.5,34.0,u,0.47,0
396,2021-11-15,Anthony Davis,LAL,F,CHI,vs.,25.5,-109,24.4,-1.1,25.5,20.0,u,0.47,1
397,2021-11-17,Anthony Davis,LAL,F,MIL,@,24.5,-110,25.98,1.48,24.5,18.0,o,0.5,0
398,2021-11-19,Anthony Davis,LAL,F,BOS,@,21.5,-105,26.27,4.77,21.5,31.0,o,0.56,1
399,2021-11-21,Anthony Davis,LAL,F,DET,@,22.5,-110,23.6,1.1,22.5,30.0,o,0.55,1
400,2021-11-23,Anthony Davis,LAL,F,NYK,@,24.5,-106,26.27,1.77,24.5,20.0,o,0.49,0
401,2021-11-26,Anthony Davis,LAL,F,SAC,vs.,22.5,-108,25.91,3.41,22.5,23.0,o,0.4,1
402,2021-11-28,Anthony Davis,LAL,F,DET,vs.,22.5,-120,21.98,-0.52,22.5,24.0,u,0.48,0
403,2021-11-30,Anthony Davis,LAL,F,SAC,@,23.5,-134,28.95,5.46,23.5,25.0,o,0.51,1
404,2021-12-03,Anthony Davis,LAL,F,LAC,vs.,21.5,-115,26.36,4.86,21.5,27.0,o,0.55,1
405,2021-12-07,Anthony Davis,LAL,F,BOS,vs.,22.5,-110,23.3,0.8,22.5,17.0,o,0.52,0
406,2021-12-09,Anthony Davis,LAL,F,MEM,@,22.5,-115,27.79,5.29,22.5,22.0,o,0.56,0
407,2021-12-15,Anthony Davis,LAL,F,DAL,@,22.5,-118,25.13,2.63,22.5,20.0,o,0.57,0
408,2021-12-17,Anthony Davis,LAL,F,MIN,@,23.5,-125,27.03,3.53,23.5,9.0,o,0.57,0
409,2022-01-25,Anthony Davis,LAL,F,BKN,@,15.5,-106,16.6,1.1,15.5,8.0,o,0.48,0
410,2021-10-20,Anthony Edwards,MIN,G,HOU,vs.,22.5,-113,23.76,1.26,22.5,29.0,o,0.33,1
411,2021-10-23,Anthony Edwards,MIN,G,NOR,vs.,22.5,-113,22.78,0.28,22.5,19.0,o,0.45,0
412,2021-10-25,Anthony Edwards,MIN,G,NOR,vs.,22.5,-128,23.38,0.88,22.5,28.0,o,0.45,1
413,2021-10-27,Anthony Edwards,MIN,G,MIL,@,22.5,-106,22.2,-0.3,22.5,25.0,u,0.45,0
414,2021-10-30,Anthony Edwards,MIN,G,DEN,vs.,23.5,-110,23.91,0.41,23.5,14.0,o,0.45,0
415,2021-11-01,Anthony Edwards,MIN,G,ORL,vs.,23.5,-105,23.08,-0.42,23.5,24.0,u,0.52,0
416,2021-11-03,Anthony Edwards,MIN,G,LAC,vs.,24.5,-125,23.06,-1.44,24.5,28.0,u,0.55,0
417,2021-11-05,Anthony Edwards,MIN,G,LAC,vs.,24.5,-113,23.17,-1.33,24.5,17.0,u,0.49,1
418,2021-11-08,Anthony Edwards,MIN,G,MEM,@,22.5,-105,25.51,3.01,22.5,27.0,o,0.44,1
419,2021-11-10,Anthony Edwards,MIN,G,GSW,@,22.5,-110,22.28,-0.22,22.5,48.0,u,0.45,0
420,2021-11-12,Anthony Edwards,MIN,G,LAL,@,24.5,-105,25.2,0.7,24.5,9.0,o,0.46,0
421,2021-11-13,Anthony Edwards,MIN,G,LAC,@,22.5,-107,23.2,0.7,22.5,21.0,o,0.49,0
422,2021-11-15,Anthony Edwards,MIN,G,PHO,vs.,23.5,-118,24.54,1.04,23.5,9.0,o,0.47,0
423,2021-11-17,Anthony Edwards,MIN,G,SAC,vs.,24.5,-122,23.8,-0.7,24.5,26.0,u,0.5,0
424,2021-11-18,Anthony Edwards,MIN,G,SAS,vs.,24.5,-113,24.38,-0.12,24.5,13.0,u,0.55,1
425,2021-11-20,Anthony Edwards,MIN,G,MEM,vs.,22.5,-121,25.8,3.3,22.5,23.0,o,0.56,1
426,2021-11-22,Anthony Edwards,MIN,G,NOR,@,22.5,-110,24.41,1.91,22.5,18.0,o,0.53,0
427,2021-11-24,Anthony Edwards,MIN,G,MIA,vs.,22.5,-120,19.6,-2.9,22.5,33.0,u,0.46,0
428,2021-11-26,Anthony Edwards,MIN,G,CHA,@,23.5,-113,25.77,2.27,23.5,11.0,o,0.4,0
429,2021-11-27,Anthony Edwards,MIN,G,PHI,@,22.5,-113,20.73,-1.77,22.5,19.0,u,0.42,1
430,2021-11-29,Anthony Edwards,MIN,G,IND,vs.,22.5,-113,23.89,1.39,22.5,21.0,o,0.49,0
431,2021-12-01,Anthony Edwards,MIN,G,WAS,@,21.5,-120,24.16,2.66,21.5,25.0,o,0.49,1
432,2021-12-03,Anthony Edwards,MIN,G,BKN,@,25.5,-125,23.29,-2.21,25.5,19.0,u,0.55,1
433,2021-12-06,Anthony Edwards,MIN,G,ATL,vs.,24.5,-109,24.59,0.09,24.5,20.0,o,0.51,0
434,2021-12-08,Anthony Edwards,MIN,G,UTH,vs.,23.5,-114,23.21,-0.29,23.5,18.0,u,0.55,1
435,2021-12-10,Anthony Edwards,MIN,G,CLE,vs.,22.5,-113,22.96,0.46,22.5,13.0,o,0.51,0
436,2021-12-12,Anthony Edwards,MIN,G,POR,@,21.5,-125,24.65,3.15,21.5,24.0,o,0.48,1
437,2021-12-15,Anthony Edwards,MIN,G,DEN,@,20.5,-113,22.95,2.45,20.5,38.0,o,0.57,1
438,2021-12-31,Anthony Edwards,MIN,G,UTH,@,23.5,-107,19.7,-3.8,23.5,26.0,u,0.57,0
439,2022-01-02,Anthony Edwards,MIN,G,LAL,@,23.5,-125,22.2,-1.3,23.5,18.0,u,0.56,1
440,2022-01-03,Anthony Edwards,MIN,G,LAC,@,22.5,100,21.79,-0.71,22.5,28.0,u,0.57,0
441,2022-01-05,Anthony Edwards,MIN,G,OKC,vs.,21.5,-113,21.4,-0.1,21.5,22.0,u,0.56,0
442,2022-01-07,Anthony Edwards,MIN,G,OKC,@,21.5,-108,22.32,0.82,21.5,24.0,o,0.61,1
443,2022-01-09,Anthony Edwards,MIN,G,HOU,@,21.5,-115,21.9,0.4,21.5,19.0,o,0.61,0
444,2022-01-11,Anthony Edwards,MIN,G,NOR,@,20.5,-115,21.0,0.5,20.5,28.0,o,0.57,1
445,2022-01-13,Anthony Edwards,MIN,G,MEM,@,21.5,-125,23.85,2.35,21.5,30.0,o,0.54,1
446,2022-01-16,Anthony Edwards,MIN,G,GSW,vs.,21.5,-106,21.3,-0.2,21.5,9.0,u,0.57,1
447,2022-01-18,Anthony Edwards,MIN,G,NYK,@,20.5,-105,21.5,1.0,20.5,21.0,o,0.63,1
448,2022-01-19,Anthony Edwards,MIN,G,ATL,@,21.5,-113,23.2,1.7,21.5,20.0,o,0.62,0
449,2022-01-23,Anthony Edwards,MIN,G,BKN,vs.,22.5,-105,22.9,0.4,22.5,25.0,o,0.55,1
450,2022-01-25,Anthony Edwards,MIN,G,POR,@,21.5,-110,23.8,2.3,21.5,40.0,o,0.48,1
451,2021-11-29,Armoni Brooks,HOU,G,OKC,vs.,8.5,-110,4.93,-3.57,8.5,3.0,u,0.49,1
452,2021-12-01,Armoni Brooks,HOU,G,OKC,@,8.5,-115,7.0,-1.5,8.5,18.0,u,0.49,0
453,2021-12-08,Armoni Brooks,HOU,G,BKN,vs.,8.5,-110,5.21,-3.29,8.5,14.0,u,0.55,0
454,2021-12-11,Armoni Brooks,HOU,G,MEM,@,13.5,-133,15.7,2.2,13.5,18.0,o,0.51,1
455,2021-12-15,Armoni Brooks,HOU,G,CLE,@,14.5,-106,11.2,-3.3,14.5,3.0,u,0.57,1
456,2021-12-16,Armoni Brooks,HOU,G,NYK,vs.,11.5,-120,11.0,-0.5,11.5,3.0,u,0.56,1
457,2021-12-20,Armoni Brooks,HOU,G,CHI,@,9.5,-111,6.49,-3.01,9.5,15.0,u,0.66,0
458,2021-12-22,Armoni Brooks,HOU,G,MIL,@,10.5,-103,6.96,-3.54,10.5,9.0,u,0.6,1
459,2021-12-27,Armoni Brooks,HOU,G,CHA,@,13.5,-115,7.67,-5.83,13.5,11.0,u,0.57,1
460,2022-01-01,Armoni Brooks,HOU,G,DEN,vs.,9.5,-111,6.5,-3.0,9.5,6.0,u,0.57,1
461,2021-11-02,Austin Reaves,LAL,G,HOU,vs.,6.5,100,5.79,-0.71,6.5,2.0,u,0.55,1
462,2021-11-04,Austin Reaves,LAL,G,OKC,vs.,5.5,100,5.18,-0.32,5.5,8.0,u,0.53,0
463,2021-11-08,Austin Reaves,LAL,G,CHA,vs.,6.5,-110,7.01,0.51,6.5,8.0,o,0.44,1
464,2022-01-04,Austin Reaves,LAL,G,SAC,vs.,6.5,-125,5.7,-0.8,6.5,0.0,u,0.55,1
465,2022-01-17,Austin Reaves,LAL,G,UTH,vs.,7.5,-125,6.3,-1.2,7.5,4.0,u,0.58,1
466,2021-11-23,Austin Rivers,DEN,G,POR,@,7.5,-115,7.66,0.16,7.5,8.0,o,0.49,1
467,2021-11-29,Austin Rivers,DEN,G,MIA,@,4.5,-120,6.78,2.28,4.5,7.0,o,0.49,1
468,2021-12-26,Austin Rivers,DEN,G,LAC,@,8.5,-115,8.2,-0.3,8.5,12.0,u,0.57,0
469,2022-01-01,Austin Rivers,DEN,G,HOU,@,10.5,-115,10.3,-0.2,10.5,7.0,u,0.57,1
470,2022-01-03,Austin Rivers,DEN,G,DAL,@,9.5,-115,7.54,-1.96,9.5,0.0,u,0.57,1
471,2022-01-11,Austin Rivers,DEN,G,LAC,@,7.5,-130,9.1,1.6,7.5,4.0,o,0.57,0
472,2022-01-13,Austin Rivers,DEN,G,POR,vs.,6.5,-115,5.2,-1.3,6.5,9.0,u,0.54,0
473,2022-01-25,Austin Rivers,DEN,G,DET,@,8.5,-115,7.0,-1.5,8.5,10.0,u,0.48,0
474,2021-11-24,Avery Bradley,LAL,G,IND,@,7.5,-121,5.62,-1.88,7.5,0.0,u,0.46,1
475,2021-11-26,Avery Bradley,LAL,G,SAC,vs.,5.5,-130,6.03,0.53,5.5,2.0,o,0.4,0
476,2021-11-28,Avery Bradley,LAL,G,DET,vs.,4.5,-115,5.6,1.1,4.5,0.0,o,0.48,0
477,2021-12-07,Avery Bradley,LAL,G,BOS,vs.,3.5,100,2.9,-0.6,3.5,5.0,u,0.52,0
478,2021-12-09,Avery Bradley,LAL,G,MEM,@,4.5,-128,5.34,0.84,4.5,10.0,o,0.56,1
479,2021-12-10,Avery Bradley,LAL,G,OKC,@,7.5,-127,5.12,-2.38,7.5,22.0,u,0.51,0
480,2021-12-12,Avery Bradley,LAL,G,ORL,vs.,7.5,-111,7.7,0.2,7.5,6.0,o,0.48,0
481,2021-12-15,Avery Bradley,LAL,G,DAL,@,7.5,-118,6.8,-0.7,7.5,5.0,u,0.57,1
482,2022-01-02,Avery Bradley,LAL,G,MIN,vs.,7.5,-110,7.2,-0.3,7.5,14.0,u,0.56,0
483,2022-01-04,Avery Bradley,LAL,G,SAC,vs.,8.5,-120,7.53,-0.97,8.5,7.0,u,0.55,1
484,2022-01-07,Avery Bradley,LAL,G,ATL,vs.,7.5,-111,6.4,-1.1,7.5,21.0,u,0.61,0
485,2022-01-09,Avery Bradley,LAL,G,MEM,vs.,7.5,-115,8.7,1.2,7.5,7.0,o,0.61,0
486,2022-01-12,Avery Bradley,LAL,G,SAC,@,8.5,-113,8.6,0.1,8.5,6.0,o,0.55,0
487,2022-01-15,Avery Bradley,LAL,G,DEN,@,8.5,100,6.5,-2.0,8.5,3.0,u,0.53,1
488,2022-01-17,Avery Bradley,LAL,G,UTH,vs.,8.5,-130,6.5,-2.0,8.5,9.0,u,0.58,0
489,2022-01-19,Avery Bradley,LAL,G,IND,vs.,8.5,-137,7.1,-1.4,8.5,5.0,u,0.62,1
490,2022-01-21,Avery Bradley,LAL,G,ORL,@,7.5,-105,8.3,0.8,7.5,9.0,o,0.59,1
491,2022-01-23,Avery Bradley,LAL,G,MIA,@,7.5,-110,7.4,-0.1,7.5,15.0,u,0.55,0
492,2022-01-25,Avery Bradley,LAL,G,BKN,@,7.5,-115,7.2,-0.3,7.5,9.0,u,0.48,0
493,2021-11-03,Ayo Dosunmu,CHI,G,PHI,@,6.5,105,4.32,-2.18,6.5,3.0,u,0.55,1
